ID_Sujeto,Origen_Form,Identidad,Dilema,Orden_1,Bloque,Orden_2,Respuesta,Mantiene,SDO_Score,NDC_Score,expectativa_sin,expectativa_grande,expectativa_pequeña,Genero,politica,nivel_se,Gap_Size,expectativa_sin_num,expectativa_grande_num,expectativa_pequeña_num,Expectativa_Activa,Promedio_Gap_0.0,Promedio_Gap_1000.0,Promedio_Gap_1200.0,Promedio_Gap_2000.0,Promedio_Gap_2400.0,Promedio_CON,Promedio_SIN,Promedio_DIST,Delta_Mantiene,Delta_base
Suj_001,Respuestas de formulario 1,AQS,Bloque_SIN,3,Bloque_11,6,Opción 1,1,2.1,3.5,0,-1,-1,Hombre,3,4,1200.0,0,-1,-1,-1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.6666666666666666,0.6666666666666666,-0.5,0.0
Suj_002,Respuestas de formulario 1,ABC,Dist,2,Bloque_1,1,Opción 1,1,3.1,3.8333333333333335,1,-1,1,Mujer,3,7,0.0,1,-1,1,1.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,-0.3333333333333333,0.16666666666666663
Suj_002,Respuestas de formulario 1,AEF,Dist,2,Bloque_5,2,Opción 2,0,3.1,3.8333333333333335,1,-1,1,Mujer,3,7,2000.0,1,-1,1,-1.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,-0.3333333333333333,0.16666666666666663
Suj_002,Respuestas de formulario 1,AJK,Dist,2,Bloque_7,3,Opción 1,1,3.1,3.8333333333333335,1,-1,1,Mujer,3,7,2400.0,1,-1,1,-1.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,-0.3333333333333333,0.16666666666666663
Suj_002,Respuestas de formulario 1,AGH,Dist,2,Bloque_3,4,Opción 2,0,3.1,3.8333333333333335,1,-1,1,Mujer,3,7,0.0,1,-1,1,1.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,-0.3333333333333333,0.16666666666666663
Suj_002,Respuestas de formulario 1,ALM,Dist,2,Bloque_9,5,Opción 2,0,3.1,3.8333333333333335,1,-1,1,Mujer,3,7,1000.0,1,-1,1,1.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,-0.3333333333333333,0.16666666666666663
Suj_002,Respuestas de formulario 1,AQS,Dist,2,Bloque_11,6,Opción 1,1,3.1,3.8333333333333335,1,-1,1,Mujer,3,7,1200.0,1,-1,1,1.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,-0.3333333333333333,0.16666666666666663
Suj_003,Respuestas de formulario 1,ABC,Bloque_CON,1,Bloque_1,1,Opción 1,1,1.5,3.8333333333333335,-1,-1,-1,Mujer,1,5,0.0,-1,-1,-1,-1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
Suj_003,Respuestas de formulario 1,AEF,Bloque_CON,1,Bloque_5,2,Opción 2,0,1.5,3.8333333333333335,-1,-1,-1,Mujer,1,5,2000.0,-1,-1,-1,-1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
Suj_003,Respuestas de formulario 1,AJK,Bloque_CON,1,Bloque_7,3,Opción 2,0,1.5,3.8333333333333335,-1,-1,-1,Mujer,1,5,2400.0,-1,-1,-1,-1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
Suj_003,Respuestas de formulario 1,AGH,Bloque_CON,1,Bloque_3,4,Opción 1,1,1.5,3.8333333333333335,-1,-1,-1,Mujer,1,5,0.0,-1,-1,-1,-1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
Suj_003,Respuestas de formulario 1,ALM,Bloque_CON,1,Bloque_9,5,Opción 2,0,1.5,3.8333333333333335,-1,-1,-1,Mujer,1,5,1000.0,-1,-1,-1,-1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
Suj_003,Respuestas de formulario 1,AQS,Bloque_CON,1,Bloque_11,6,Opción 2,0,1.5,3.8333333333333335,-1,-1,-1,Mujer,1,5,1200.0,-1,-1,-1,-1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
Suj_003,Respuestas de formulario 1,ABC,Dist,2,Bloque_1,1,Opción 1,1,1.5,3.8333333333333335,-1,-1,-1,Mujer,1,5,0.0,-1,-1,-1,-1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
Suj_003,Respuestas de formulario 1,AEF,Dist,2,Bloque_5,2,Opción 2,0,1.5,3.8333333333333335,-1,-1,-1,Mujer,1,5,2000.0,-1,-1,-1,-1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
Suj_003,Respuestas de formulario 1,AJK,Dist,2,Bloque_7,3,Opción 2,0,1.5,3.8333333333333335,-1,-1,-1,Mujer,1,5,2400.0,-1,-1,-1,-1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
Suj_003,Respuestas de formulario 1,AGH,Dist,2,Bloque_3,4,Opción 2,0,1.5,3.8333333333333335,-1,-1,-1,Mujer,1,5,0.0,-1,-1,-1,-1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
Suj_003,Respuestas de formulario 1,ALM,Dist,2,Bloque_9,5,Opción 2,0,1.5,3.8333333333333335,-1,-1,-1,Mujer,1,5,1000.0,-1,-1,-1,-1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
Suj_003,Respuestas de formulario 1,AQS,Dist,2,Bloque_11,6,Opción 2,0,1.5,3.8333333333333335,-1,-1,-1,Mujer,1,5,1200.0,-1,-1,-1,-1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
Suj_003,Respuestas de formulario 1,ABC,Bloque_SIN,3,Bloque_1,1,Opción 2,0,1.5,3.8333333333333335,-1,-1,-1,Mujer,1,5,0.0,-1,-1,-1,-1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
Suj_003,Respuestas de formulario 1,AEF,Bloque_SIN,3,Bloque_5,2,Opción 2,0,1.5,3.8333333333333335,-1,-1,-1,Mujer,1,5,2000.0,-1,-1,-1,-1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
Suj_003,Respuestas de formulario 1,AJK,Bloque_SIN,3,Bloque_7,3,Opción 2,0,1.5,3.8333333333333335,-1,-1,-1,Mujer,1,5,2400.0,-1,-1,-1,-1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
Suj_003,Respuestas de formulario 1,AGH,Bloque_SIN,3,Bloque_3,4,Opción 1,1,1.5,3.8333333333333335,-1,-1,-1,Mujer,1,5,0.0,-1,-1,-1,-1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
Suj_003,Respuestas de formulario 1,ALM,Bloque_SIN,3,Bloque_9,5,Opción 2,0,1.5,3.8333333333333335,-1,-1,-1,Mujer,1,5,1000.0,-1,-1,-1,-1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
Suj_003,Respuestas de formulario 1,AQS,Bloque_SIN,3,Bloque_11,6,Opción 2,0,1.5,3.8333333333333335,-1,-1,-1,Mujer,1,5,1200.0,-1,-1,-1,-1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
Suj_004,Respuestas de formulario 1,ABC,Bloque_CON,1,Bloque_1,1,Opción 2,0,3.3,4.333333333333333,0,1,1,Mujer,6,6,0.0,0,1,1,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
Suj_004,Respuestas de formulario 1,AEF,Bloque_CON,1,Bloque_5,2,Opción 2,0,3.3,4.333333333333333,0,1,1,Mujer,6,6,2000.0,0,1,1,1.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
Suj_004,Respuestas de formulario 1,AJK,Bloque_CON,1,Bloque_7,3,Opción 1,1,3.3,4.333333333333333,0,1,1,Mujer,6,6,2400.0,0,1,1,1.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
Suj_004,Respuestas de formulario 1,AGH,Bloque_CON,1,Bloque_3,4,Opción 1,1,3.3,4.333333333333333,0,1,1,Mujer,6,6,0.0,0,1,1,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
Suj_004,Respuestas de formulario 1,ALM,Bloque_CON,1,Bloque_9,5,Opción 2,0,3.3,4.333333333333333,0,1,1,Mujer,6,6,1000.0,0,1,1,1.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
Suj_004,Respuestas de formulario 1,AQS,Bloque_CON,1,Bloque_11,6,Opción 2,0,3.3,4.333333333333333,0,1,1,Mujer,6,6,1200.0,0,1,1,1.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
Suj_004,Respuestas de formulario 1,ABC,Dist,2,Bloque_1,1,Opción 1,1,3.3,4.333333333333333,0,1,1,Mujer,6,6,0.0,0,1,1,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
Suj_004,Respuestas de formulario 1,AEF,Dist,2,Bloque_5,2,Opción 2,0,3.3,4.333333333333333,0,1,1,Mujer,6,6,2000.0,0,1,1,1.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
Suj_004,Respuestas de formulario 1,AJK,Dist,2,Bloque_7,3,Opción 2,0,3.3,4.333333333333333,0,1,1,Mujer,6,6,2400.0,0,1,1,1.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
Suj_004,Respuestas de formulario 1,AGH,Dist,2,Bloque_3,4,Opción 2,0,3.3,4.333333333333333,0,1,1,Mujer,6,6,0.0,0,1,1,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
Suj_004,Respuestas de formulario 1,ALM,Dist,2,Bloque_9,5,Opción 2,0,3.3,4.333333333333333,0,1,1,Mujer,6,6,1000.0,0,1,1,1.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
Suj_004,Respuestas de formulario 1,AQS,Dist,2,Bloque_11,6,Opción 2,0,3.3,4.333333333333333,0,1,1,Mujer,6,6,1200.0,0,1,1,1.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
Suj_004,Respuestas de formulario 1,ABC,Bloque_SIN,3,Bloque_1,1,Opción 1,1,3.3,4.333333333333333,0,1,1,Mujer,6,6,0.0,0,1,1,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
Suj_004,Respuestas de formulario 1,AEF,Bloque_SIN,3,Bloque_5,2,Opción 2,0,3.3,4.333333333333333,0,1,1,Mujer,6,6,2000.0,0,1,1,1.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
Suj_004,Respuestas de formulario 1,AJK,Bloque_SIN,3,Bloque_7,3,Opción 2,0,3.3,4.333333333333333,0,1,1,Mujer,6,6,2400.0,0,1,1,1.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
Suj_004,Respuestas de formulario 1,AGH,Bloque_SIN,3,Bloque_3,4,Opción 2,0,3.3,4.333333333333333,0,1,1,Mujer,6,6,0.0,0,1,1,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
Suj_004,Respuestas de formulario 1,ALM,Bloque_SIN,3,Bloque_9,5,Opción 2,0,3.3,4.333333333333333,0,1,1,Mujer,6,6,1000.0,0,1,1,1.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
Suj_004,Respuestas de formulario 1,AQS,Bloque_SIN,3,Bloque_11,6,Opción 2,0,3.3,4.333333333333333,0,1,1,Mujer,6,6,1200.0,0,1,1,1.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
Suj_005,Respuestas de formulario 1,ABC,Dist,2,Bloque_1,1,Opción 1,1,1.4,2.3333333333333335,0,0,0,Mujer,3,6,0.0,0,0,0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,-0.16666666666666666
Suj_005,Respuestas de formulario 1,AEF,Dist,2,Bloque_5,2,Opción 2,0,1.4,2.3333333333333335,0,0,0,Mujer,3,6,2000.0,0,0,0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,-0.16666666666666666
Suj_005,Respuestas de formulario 1,AJK,Dist,2,Bloque_7,3,Opción 2,0,1.4,2.3333333333333335,0,0,0,Mujer,3,6,2400.0,0,0,0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,-0.16666666666666666
Suj_005,Respuestas de formulario 1,AGH,Dist,2,Bloque_3,4,Opción 1,1,1.4,2.3333333333333335,0,0,0,Mujer,3,6,0.0,0,0,0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,-0.16666666666666666
Suj_005,Respuestas de formulario 1,ALM,Dist,2,Bloque_9,5,Opción 2,0,1.4,2.3333333333333335,0,0,0,Mujer,3,6,1000.0,0,0,0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,-0.16666666666666666
Suj_005,Respuestas de formulario 1,AQS,Dist,2,Bloque_11,6,Opción 2,0,1.4,2.3333333333333335,0,0,0,Mujer,3,6,1200.0,0,0,0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,-0.16666666666666666
Suj_005,Respuestas de formulario 1,ABC,Bloque_SIN,3,Bloque_1,1,Opción 1,1,1.4,2.3333333333333335,0,0,0,Mujer,3,6,0.0,0,0,0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,-0.16666666666666666
Suj_005,Respuestas de formulario 1,AEF,Bloque_SIN,3,Bloque_5,2,Opción 2,0,1.4,2.3333333333333335,0,0,0,Mujer,3,6,2000.0,0,0,0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,-0.16666666666666666
Suj_005,Respuestas de formulario 1,AJK,Bloque_SIN,3,Bloque_7,3,Opción 2,0,1.4,2.3333333333333335,0,0,0,Mujer,3,6,2400.0,0,0,0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,-0.16666666666666666
Suj_005,Respuestas de formulario 1,AGH,Bloque_SIN,3,Bloque_3,4,Opción 2,0,1.4,2.3333333333333335,0,0,0,Mujer,3,6,0.0,0,0,0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,-0.16666666666666666
Suj_005,Respuestas de formulario 1,ALM,Bloque_SIN,3,Bloque_9,5,Opción 2,0,1.4,2.3333333333333335,0,0,0,Mujer,3,6,1000.0,0,0,0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,-0.16666666666666666
Suj_005,Respuestas de formulario 1,AQS,Bloque_SIN,3,Bloque_11,6,Opción 2,0,1.4,2.3333333333333335,0,0,0,Mujer,3,6,1200.0,0,0,0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,-0.16666666666666666
Suj_006,Respuestas de formulario 1,ABC,Bloque_CON,1,Bloque_1,1,Opción 1,1,2.3,3.1666666666666665,-1,-1,-1,Mujer,2,5,0.0,-1,-1,-1,-1.0,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.16666666666666663,0.16666666666666669
Suj_006,Respuestas de formulario 1,AEF,Bloque_CON,1,Bloque_5,2,Opción 2,0,2.3,3.1666666666666665,-1,-1,-1,Mujer,2,5,2000.0,-1,-1,-1,-1.0,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.16666666666666663,0.16666666666666669
Suj_006,Respuestas de formulario 1,AJK,Bloque_CON,1,Bloque_7,3,Opción 1,1,2.3,3.1666666666666665,-1,-1,-1,Mujer,2,5,2400.0,-1,-1,-1,-1.0,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.16666666666666663,0.16666666666666669
Suj_006,Respuestas de formulario 1,AGH,Bloque_CON,1,Bloque_3,4,Opción 2,0,2.3,3.1666666666666665,-1,-1,-1,Mujer,2,5,0.0,-1,-1,-1,-1.0,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.16666666666666663,0.16666666666666669
Suj_006,Respuestas de formulario 1,ALM,Bloque_CON,1,Bloque_9,5,Opción 1,1,2.3,3.1666666666666665,-1,-1,-1,Mujer,2,5,1000.0,-1,-1,-1,-1.0,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.16666666666666663,0.16666666666666669
Suj_006,Respuestas de formulario 1,AQS,Bloque_CON,1,Bloque_11,6,Opción 1,1,2.3,3.1666666666666665,-1,-1,-1,Mujer,2,5,1200.0,-1,-1,-1,-1.0,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.16666666666666663,0.16666666666666669
Suj_006,Respuestas de formulario 1,ABC,Dist,2,Bloque_1,1,Opción 1,1,2.3,3.1666666666666665,-1,-1,-1,Mujer,2,5,0.0,-1,-1,-1,-1.0,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.16666666666666663,0.16666666666666669
Suj_006,Respuestas de formulario 1,AEF,Dist,2,Bloque_5,2,Opción 2,0,2.3,3.1666666666666665,-1,-1,-1,Mujer,2,5,2000.0,-1,-1,-1,-1.0,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.16666666666666663,0.16666666666666669
Suj_006,Respuestas de formulario 1,AJK,Dist,2,Bloque_7,3,Opción 2,0,2.3,3.1666666666666665,-1,-1,-1,Mujer,2,5,2400.0,-1,-1,-1,-1.0,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.16666666666666663,0.16666666666666669
