ID_Sujeto,Origen_Form,Identidad,Bloque,Dilema,Dilema_Opcion,Categoria,Respuesta
Suj_015,Respuestas de formulario 2,AGH,Bloque_7,Bloque_CON,1,7,No cooperar
Suj_015,Respuestas de formulario 2,AGH,Bloque_7,Bloque_CON,2,8,Cooperar
Suj_015,Respuestas de formulario 2,AJK,Bloque_9,Bloque_CON,1,9,No cooperar
Suj_015,Respuestas de formulario 2,AJK,Bloque_9,Bloque_CON,2,10,Cooperar
Suj_015,Respuestas de formulario 2,AQS,Bloque_11,Bloque_CON,1,11,No cooperar
Suj_015,Respuestas de formulario 2,AQS,Bloque_11,Bloque_CON,2,12,Cooperar
Suj_015,Respuestas de formulario 2,-,,Atencion,-,2,Opción 3
Suj_016,Respuestas de formulario 2,ABC,Bloque_1,Bloque_SIN,-,1,Cooperar
Suj_016,Respuestas de formulario 2,AEF,Bloque_3,Bloque_SIN,-,2,Cooperar
Suj_016,Respuestas de formulario 2,ALM,Bloque_5,Bloque_SIN,-,3,Cooperar
Suj_016,Respuestas de formulario 2,AGH,Bloque_7,Bloque_SIN,-,4,Cooperar
Suj_016,Respuestas de formulario 2,AJK,Bloque_9,Bloque_SIN,-,5,No cooperar
Suj_016,Respuestas de formulario 2,AQS,Bloque_11,Bloque_SIN,-,6,Cooperar
Suj_016,Respuestas de formulario 2,-,Bloque_0,Atencion,-,1,Opción 3
Suj_016,Respuestas de formulario 2,ABC,Bloque_1,Bloque_CON,1,1,No cooperar
Suj_016,Respuestas de formulario 2,ABC,Bloque_1,Bloque_CON,2,2,Cooperar
Suj_016,Respuestas de formulario 2,AEF,Bloque_3,Bloque_CON,1,3,Cooperar
Suj_016,Respuestas de formulario 2,AEF,Bloque_3,Bloque_CON,2,4,Cooperar
Suj_016,Respuestas de formulario 2,ALM,Bloque_5,Bloque_CON,1,5,No cooperar
Suj_016,Respuestas de formulario 2,ALM,Bloque_5,Bloque_CON,2,6,Cooperar
Suj_016,Respuestas de formulario 2,AGH,Bloque_7,Bloque_CON,1,7,No cooperar
Suj_016,Respuestas de formulario 2,AGH,Bloque_7,Bloque_CON,2,8,Cooperar
Suj_016,Respuestas de formulario 2,AJK,Bloque_9,Bloque_CON,1,9,Cooperar
Suj_016,Respuestas de formulario 2,AJK,Bloque_9,Bloque_CON,2,10,Cooperar
Suj_016,Respuestas de formulario 2,AQS,Bloque_11,Bloque_CON,1,11,Cooperar
Suj_016,Respuestas de formulario 2,AQS,Bloque_11,Bloque_CON,2,12,Cooperar
Suj_016,Respuestas de formulario 2,-,,Atencion,-,2,Opción 3
Suj_017,Respuestas de formulario 2,ABC,Bloque_1,Bloque_SIN,-,1,Cooperar
Suj_017,Respuestas de formulario 2,AEF,Bloque_3,Bloque_SIN,-,2,Cooperar
Suj_017,Respuestas de formulario 2,ALM,Bloque_5,Bloque_SIN,-,3,Cooperar
Suj_017,Respuestas de formulario 2,AGH,Bloque_7,Bloque_SIN,-,4,Cooperar
Suj_017,Respuestas de formulario 2,AJK,Bloque_9,Bloque_SIN,-,5,Cooperar
Suj_017,Respuestas de formulario 2,AQS,Bloque_11,Bloque_SIN,-,6,Cooperar
Suj_017,Respuestas de formulario 2,-,Bloque_0,Atencion,-,1,Opción 3
Suj_017,Respuestas de formulario 2,ABC,Bloque_1,Bloque_CON,1,1,Cooperar
Suj_017,Respuestas de formulario 2,ABC,Bloque_1,Bloque_CON,2,2,No cooperar
Suj_017,Respuestas de formulario 2,AEF,Bloque_3,Bloque_CON,1,3,Cooperar
Suj_017,Respuestas de formulario 2,AEF,Bloque_3,Bloque_CON,2,4,No cooperar
Suj_017,Respuestas de formulario 2,ALM,Bloque_5,Bloque_CON,1,5,Cooperar
Suj_017,Respuestas de formulario 2,ALM,Bloque_5,Bloque_CON,2,6,Cooperar
Suj_017,Respuestas de formulario 2,AGH,Bloque_7,Bloque_CON,1,7,Cooperar
Suj_017,Respuestas de formulario 2,AGH,Bloque_7,Bloque_CON,2,8,Cooperar
Suj_017,Respuestas de formulario 2,AJK,Bloque_9,Bloque_CON,1,9,Cooperar
Suj_017,Respuestas de formulario 2,AJK,Bloque_9,Bloque_CON,2,10,Cooperar
Suj_017,Respuestas de formulario 2,AQS,Bloque_11,Bloque_CON,1,11,Cooperar
Suj_017,Respuestas de formulario 2,AQS,Bloque_11,Bloque_CON,2,12,Cooperar
Suj_017,Respuestas de formulario 2,-,,Atencion,-,2,Opción 3
Suj_018,Respuestas de formulario 2,ABC,Bloque_1,Bloque_SIN,-,1,Cooperar
Suj_018,Respuestas de formulario 2,AEF,Bloque_3,Bloque_SIN,-,2,Cooperar
Suj_018,Respuestas de formulario 2,ALM,Bloque_5,Bloque_SIN,-,3,Cooperar
Suj_018,Respuestas de formulario 2,AGH,Bloque_7,Bloque_SIN,-,4,Cooperar
Suj_018,Respuestas de formulario 2,AJK,Bloque_9,Bloque_SIN,-,5,Cooperar
Suj_018,Respuestas de formulario 2,AQS,Bloque_11,Bloque_SIN,-,6,Cooperar
Suj_018,Respuestas de formulario 2,-,Bloque_0,Atencion,-,1,Opción 3
Suj_018,Respuestas de formulario 2,ABC,Bloque_1,Bloque_CON,1,1,Cooperar
Suj_018,Respuestas de formulario 2,ABC,Bloque_1,Bloque_CON,2,2,Cooperar
Suj_018,Respuestas de formulario 2,AEF,Bloque_3,Bloque_CON,1,3,Cooperar
Suj_018,Respuestas de formulario 2,AEF,Bloque_3,Bloque_CON,2,4,Cooperar
Suj_018,Respuestas de formulario 2,ALM,Bloque_5,Bloque_CON,1,5,Cooperar
Suj_018,Respuestas de formulario 2,ALM,Bloque_5,Bloque_CON,2,6,Cooperar
Suj_018,Respuestas de formulario 2,AGH,Bloque_7,Bloque_CON,1,7,Cooperar
Suj_018,Respuestas de formulario 2,AGH,Bloque_7,Bloque_CON,2,8,Cooperar
Suj_018,Respuestas de formulario 2,AJK,Bloque_9,Bloque_CON,1,9,Cooperar
Suj_018,Respuestas de formulario 2,AJK,Bloque_9,Bloque_CON,2,10,Cooperar
Suj_018,Respuestas de formulario 2,AQS,Bloque_11,Bloque_CON,1,11,Cooperar
Suj_018,Respuestas de formulario 2,AQS,Bloque_11,Bloque_CON,2,12,Cooperar
Suj_018,Respuestas de formulario 2,-,,Atencion,-,2,Opción 3
Suj_019,Respuestas de formulario 2,ABC,Bloque_1,Bloque_SIN,-,1,No cooperar
Suj_019,Respuestas de formulario 2,AEF,Bloque_3,Bloque_SIN,-,2,No cooperar
Suj_019,Respuestas de formulario 2,ALM,Bloque_5,Bloque_SIN,-,3,No cooperar
Suj_019,Respuestas de formulario 2,AGH,Bloque_7,Bloque_SIN,-,4,Cooperar
Suj_019,Respuestas de formulario 2,AJK,Bloque_9,Bloque_SIN,-,5,Cooperar
Suj_019,Respuestas de formulario 2,AQS,Bloque_11,Bloque_SIN,-,6,Cooperar
Suj_019,Respuestas de formulario 2,-,Bloque_0,Atencion,-,1,Opción 3
Suj_019,Respuestas de formulario 2,ABC,Bloque_1,Bloque_CON,1,1,No cooperar
Suj_019,Respuestas de formulario 2,ABC,Bloque_1,Bloque_CON,2,2,Cooperar
Suj_019,Respuestas de formulario 2,AEF,Bloque_3,Bloque_CON,1,3,Cooperar
Suj_019,Respuestas de formulario 2,AEF,Bloque_3,Bloque_CON,2,4,Cooperar
Suj_019,Respuestas de formulario 2,ALM,Bloque_5,Bloque_CON,1,5,No cooperar
Suj_019,Respuestas de formulario 2,ALM,Bloque_5,Bloque_CON,2,6,Cooperar
Suj_019,Respuestas de formulario 2,AGH,Bloque_7,Bloque_CON,1,7,Cooperar
Suj_019,Respuestas de formulario 2,AGH,Bloque_7,Bloque_CON,2,8,No cooperar
Suj_019,Respuestas de formulario 2,AJK,Bloque_9,Bloque_CON,1,9,No cooperar
Suj_019,Respuestas de formulario 2,AJK,Bloque_9,Bloque_CON,2,10,No cooperar
Suj_019,Respuestas de formulario 2,AQS,Bloque_11,Bloque_CON,1,11,Cooperar
Suj_019,Respuestas de formulario 2,AQS,Bloque_11,Bloque_CON,2,12,No cooperar
Suj_019,Respuestas de formulario 2,-,,Atencion,-,2,Opción 3
Suj_020,Respuestas de formulario 2,ABC,Bloque_1,Bloque_SIN,-,1,No cooperar
Suj_020,Respuestas de formulario 2,AEF,Bloque_3,Bloque_SIN,-,2,Cooperar
Suj_020,Respuestas de formulario 2,ALM,Bloque_5,Bloque_SIN,-,3,No cooperar
Suj_020,Respuestas de formulario 2,AGH,Bloque_7,Bloque_SIN,-,4,No cooperar
Suj_020,Respuestas de formulario 2,AJK,Bloque_9,Bloque_SIN,-,5,No cooperar
Suj_020,Respuestas de formulario 2,AQS,Bloque_11,Bloque_SIN,-,6,No cooperar
Suj_020,Respuestas de formulario 2,-,Bloque_0,Atencion,-,1,Opción 3
Suj_020,Respuestas de formulario 2,ABC,Bloque_1,Bloque_CON,1,1,No cooperar
Suj_020,Respuestas de formulario 2,ABC,Bloque_1,Bloque_CON,2,2,Cooperar
Suj_020,Respuestas de formulario 2,AEF,Bloque_3,Bloque_CON,1,3,No cooperar
Suj_020,Respuestas de formulario 2,AEF,Bloque_3,Bloque_CON,2,4,Cooperar
Suj_020,Respuestas de formulario 2,ALM,Bloque_5,Bloque_CON,1,5,No cooperar
Suj_020,Respuestas de formulario 2,ALM,Bloque_5,Bloque_CON,2,6,Cooperar
Suj_020,Respuestas de formulario 2,AGH,Bloque_7,Bloque_CON,1,7,No cooperar
Suj_020,Respuestas de formulario 2,AGH,Bloque_7,Bloque_CON,2,8,Cooperar
Suj_020,Respuestas de formulario 2,AJK,Bloque_9,Bloque_CON,1,9,No cooperar
Suj_020,Respuestas de formulario 2,AJK,Bloque_9,Bloque_CON,2,10,Cooperar
Suj_020,Respuestas de formulario 2,AQS,Bloque_11,Bloque_CON,1,11,No cooperar
Suj_020,Respuestas de formulario 2,AQS,Bloque_11,Bloque_CON,2,12,Cooperar
Suj_020,Respuestas de formulario 2,-,,Atencion,-,2,Opción 3
Suj_021,Respuestas de formulario 2,ABC,Bloque_1,Bloque_SIN,-,1,Cooperar
Suj_021,Respuestas de formulario 2,AEF,Bloque_3,Bloque_SIN,-,2,No cooperar
Suj_021,Respuestas de formulario 2,ALM,Bloque_5,Bloque_SIN,-,3,Cooperar
Suj_021,Respuestas de formulario 2,AGH,Bloque_7,Bloque_SIN,-,4,No cooperar
Suj_021,Respuestas de formulario 2,AJK,Bloque_9,Bloque_SIN,-,5,No cooperar
Suj_021,Respuestas de formulario 2,AQS,Bloque_11,Bloque_SIN,-,6,Cooperar
Suj_021,Respuestas de formulario 2,-,Bloque_0,Atencion,-,1,Opción 3
Suj_021,Respuestas de formulario 2,ABC,Bloque_1,Bloque_CON,1,1,No cooperar
Suj_021,Respuestas de formulario 2,ABC,Bloque_1,Bloque_CON,2,2,No cooperar
Suj_021,Respuestas de formulario 2,AEF,Bloque_3,Bloque_CON,1,3,Cooperar
Suj_021,Respuestas de formulario 2,AEF,Bloque_3,Bloque_CON,2,4,No cooperar
Suj_021,Respuestas de formulario 2,ALM,Bloque_5,Bloque_CON,1,5,No cooperar
Suj_021,Respuestas de formulario 2,ALM,Bloque_5,Bloque_CON,2,6,Cooperar
Suj_021,Respuestas de formulario 2,AGH,Bloque_7,Bloque_CON,1,7,No cooperar
Suj_021,Respuestas de formulario 2,AGH,Bloque_7,Bloque_CON,2,8,No cooperar
Suj_021,Respuestas de formulario 2,AJK,Bloque_9,Bloque_CON,1,9,No cooperar
Suj_021,Respuestas de formulario 2,AJK,Bloque_9,Bloque_CON,2,10,Cooperar
Suj_021,Respuestas de formulario 2,AQS,Bloque_11,Bloque_CON,1,11,No cooperar
Suj_021,Respuestas de formulario 2,AQS,Bloque_11,Bloque_CON,2,12,No cooperar
Suj_021,Respuestas de formulario 2,-,,Atencion,-,2,Opción 3
Suj_022,Respuestas de formulario 2,ABC,Bloque_1,Bloque_SIN,-,1,No cooperar
Suj_022,Respuestas de formulario 2,AEF,Bloque_3,Bloque_SIN,-,2,No cooperar
Suj_022,Respuestas de formulario 2,ALM,Bloque_5,Bloque_SIN,-,3,No cooperar
Suj_022,Respuestas de formulario 2,AGH,Bloque_7,Bloque_SIN,-,4,No cooperar
Suj_022,Respuestas de formulario 2,AJK,Bloque_9,Bloque_SIN,-,5,No cooperar
Suj_022,Respuestas de formulario 2,AQS,Bloque_11,Bloque_SIN,-,6,No cooperar
Suj_022,Respuestas de formulario 2,-,Bloque_0,Atencion,-,1,Opción 3
Suj_022,Respuestas de formulario 2,ABC,Bloque_1,Bloque_CON,1,1,No cooperar
Suj_022,Respuestas de formulario 2,ABC,Bloque_1,Bloque_CON,2,2,No cooperar
Suj_022,Respuestas de formulario 2,AEF,Bloque_3,Bloque_CON,1,3,No cooperar
Suj_022,Respuestas de formulario 2,AEF,Bloque_3,Bloque_CON,2,4,No cooperar
Suj_022,Respuestas de formulario 2,ALM,Bloque_5,Bloque_CON,1,5,No cooperar
Suj_022,Respuestas de formulario 2,ALM,Bloque_5,Bloque_CON,2,6,No cooperar
Suj_022,Respuestas de formulario 2,AGH,Bloque_7,Bloque_CON,1,7,No cooperar
Suj_022,Respuestas de formulario 2,AGH,Bloque_7,Bloque_CON,2,8,No cooperar
Suj_022,Respuestas de formulario 2,AJK,Bloque_9,Bloque_CON,1,9,No cooperar
Suj_022,Respuestas de formulario 2,AJK,Bloque_9,Bloque_CON,2,10,No cooperar
Suj_022,Respuestas de formulario 2,AQS,Bloque_11,Bloque_CON,1,11,No cooperar
Suj_022,Respuestas de formulario 2,AQS,Bloque_11,Bloque_CON,2,12,No cooperar
Suj_022,Respuestas de formulario 2,-,,Atencion,-,2,Opción 3
Suj_023,Respuestas de formulario 3,ABC,Bloque_1,Bloque_SIN,-,1,Cooperar
Suj_023,Respuestas de formulario 3,AEF,Bloque_3,Bloque_SIN,-,2,Cooperar
Suj_023,Respuestas de formulario 3,ALM,Bloque_5,Bloque_SIN,-,3,Cooperar
Suj_023,Respuestas de formulario 3,AGH,Bloque_7,Bloque_SIN,-,4,Cooperar
Suj_023,Respuestas de formulario 3,AJK,Bloque_9,Bloque_SIN,-,5,Cooperar
Suj_023,Respuestas de formulario 3,AQS,Bloque_11,Bloque_SIN,-,6,Cooperar
Suj_023,Respuestas de formulario 3,-,Bloque_0,Atencion,-,1,Opción 2
Suj_023,Respuestas de formulario 3,ABC,Bloque_1,Bloque_CON,2,1,Cooperar
Suj_023,Respuestas de formulario 3,ABC,Bloque_1,Bloque_CON,1,2,Cooperar
Suj_023,Respuestas de formulario 3,AEF,Bloque_3,Bloque_CON,2,3,Cooperar
Suj_023,Respuestas de formulario 3,AEF,Bloque_3,Bloque_CON,1,4,Cooperar
Suj_023,Respuestas de formulario 3,ALM,Bloque_5,Bloque_CON,2,5,Cooperar
Suj_023,Respuestas de formulario 3,ALM,Bloque_5,Bloque_CON,1,6,Cooperar
Suj_023,Respuestas de formulario 3,AGH,Bloque_7,Bloque_CON,2,7,Cooperar
Suj_023,Respuestas de formulario 3,AGH,Bloque_7,Bloque_CON,1,8,Cooperar
Suj_023,Respuestas de formulario 3,AJK,Bloque_9,Bloque_CON,2,9,Cooperar
Suj_023,Respuestas de formulario 3,AJK,Bloque_9,Bloque_CON,1,10,Cooperar
Suj_023,Respuestas de formulario 3,AQS,Bloque_11,Bloque_CON,2,11,Cooperar
Suj_023,Respuestas de formulario 3,AQS,Bloque_11,Bloque_CON,1,12,No cooperar
Suj_023,Respuestas de formulario 3,-,,Atencion,-,2,Opción 3
Suj_024,Respuestas de formulario 3,ABC,Bloque_1,Bloque_SIN,-,1,Cooperar
Suj_024,Respuestas de formulario 3,AEF,Bloque_3,Bloque_SIN,-,2,Cooperar
Suj_024,Respuestas de formulario 3,ALM,Bloque_5,Bloque_SIN,-,3,No cooperar
Suj_024,Respuestas de formulario 3,AGH,Bloque_7,Bloque_SIN,-,4,Cooperar
Suj_024,Respuestas de formulario 3,AJK,Bloque_9,Bloque_SIN,-,5,Cooperar
Suj_024,Respuestas de formulario 3,AQS,Bloque_11,Bloque_SIN,-,6,Cooperar
Suj_024,Respuestas de formulario 3,-,Bloque_0,Atencion,-,1,Opción 3
Suj_024,Respuestas de formulario 3,ABC,Bloque_1,Bloque_CON,2,1,Cooperar
Suj_024,Respuestas de formulario 3,ABC,Bloque_1,Bloque_CON,1,2,Cooperar
Suj_024,Respuestas de formulario 3,AEF,Bloque_3,Bloque_CON,2,3,Cooperar
Suj_024,Respuestas de formulario 3,AEF,Bloque_3,Bloque_CON,1,4,Cooperar
Suj_024,Respuestas de formulario 3,ALM,Bloque_5,Bloque_CON,2,5,Cooperar
Suj_024,Respuestas de formulario 3,ALM,Bloque_5,Bloque_CON,1,6,Cooperar
Suj_024,Respuestas de formulario 3,AGH,Bloque_7,Bloque_CON,2,7,Cooperar
Suj_024,Respuestas de formulario 3,AGH,Bloque_7,Bloque_CON,1,8,Cooperar
Suj_024,Respuestas de formulario 3,AJK,Bloque_9,Bloque_CON,2,9,Cooperar
Suj_024,Respuestas de formulario 3,AJK,Bloque_9,Bloque_CON,1,10,Cooperar
Suj_024,Respuestas de formulario 3,AQS,Bloque_11,Bloque_CON,2,11,Cooperar
Suj_024,Respuestas de formulario 3,AQS,Bloque_11,Bloque_CON,1,12,Cooperar
Suj_024,Respuestas de formulario 3,-,,Atencion,-,2,Opción 3
Suj_025,Respuestas de formulario 3,ABC,Bloque_1,Bloque_SIN,-,1,No cooperar
Suj_025,Respuestas de formulario 3,AEF,Bloque_3,Bloque_SIN,-,2,No cooperar
Suj_025,Respuestas de formulario 3,ALM,Bloque_5,Bloque_SIN,-,3,No cooperar
Suj_025,Respuestas de formulario 3,AGH,Bloque_7,Bloque_SIN,-,4,No cooperar
Suj_025,Respuestas de formulario 3,AJK,Bloque_9,Bloque_SIN,-,5,No cooperar
Suj_025,Respuestas de formulario 3,AQS,Bloque_11,Bloque_SIN,-,6,No cooperar
Suj_025,Respuestas de formulario 3,-,Bloque_0,Atencion,-,1,Opción 3
Suj_025,Respuestas de formulario 3,ABC,Bloque_1,Bloque_CON,2,1,No cooperar
Suj_025,Respuestas de formulario 3,ABC,Bloque_1,Bloque_CON,1,2,No cooperar
Suj_025,Respuestas de formulario 3,AEF,Bloque_3,Bloque_CON,2,3,No cooperar
Suj_025,Respuestas de formulario 3,AEF,Bloque_3,Bloque_CON,1,4,No cooperar
Suj_025,Respuestas de formulario 3,ALM,Bloque_5,Bloque_CON,2,5,No cooperar
Suj_025,Respuestas de formulario 3,ALM,Bloque_5,Bloque_CON,1,6,No cooperar
Suj_025,Respuestas de formulario 3,AGH,Bloque_7,Bloque_CON,2,7,No cooperar
Suj_025,Respuestas de formulario 3,AGH,Bloque_7,Bloque_CON,1,8,No cooperar
Suj_025,Respuestas de formulario 3,AJK,Bloque_9,Bloque_CON,2,9,No cooperar
Suj_025,Respuestas de formulario 3,AJK,Bloque_9,Bloque_CON,1,10,No cooperar
Suj_025,Respuestas de formulario 3,AQS,Bloque_11,Bloque_CON,2,11,No cooperar
Suj_025,Respuestas de formulario 3,AQS,Bloque_11,Bloque_CON,1,12,No cooperar
Suj_025,Respuestas de formulario 3,-,,Atencion,-,2,Opción 3
Suj_026,Respuestas de formulario 3,ABC,Bloque_1,Bloque_SIN,-,1,Cooperar
Suj_026,Respuestas de formulario 3,AEF,Bloque_3,Bloque_SIN,-,2,Cooperar
Suj_026,Respuestas de formulario 3,ALM,Bloque_5,Bloque_SIN,-,3,Cooperar
Suj_026,Respuestas de formulario 3,AGH,Bloque_7,Bloque_SIN,-,4,Cooperar
Suj_026,Respuestas de formulario 3,AJK,Bloque_9,Bloque_SIN,-,5,Cooperar
Suj_026,Respuestas de formulario 3,AQS,Bloque_11,Bloque_SIN,-,6,Cooperar
Suj_026,Respuestas de formulario 3,-,Bloque_0,Atencion,-,1,Opción 3
Suj_026,Respuestas de formulario 3,ABC,Bloque_1,Bloque_CON,2,1,Cooperar
Suj_026,Respuestas de formulario 3,ABC,Bloque_1,Bloque_CON,1,2,Cooperar
Suj_026,Respuestas de formulario 3,AEF,Bloque_3,Bloque_CON,2,3,Cooperar
Suj_026,Respuestas de formulario 3,AEF,Bloque_3,Bloque_CON,1,4,Cooperar
Suj_026,Respuestas de formulario 3,ALM,Bloque_5,Bloque_CON,2,5,Cooperar
Suj_026,Respuestas de formulario 3,ALM,Bloque_5,Bloque_CON,1,6,Cooperar
Suj_026,Respuestas de formulario 3,AGH,Bloque_7,Bloque_CON,2,7,Cooperar
Suj_026,Respuestas de formulario 3,AGH,Bloque_7,Bloque_CON,1,8,Cooperar
Suj_026,Respuestas de formulario 3,AJK,Bloque_9,Bloque_CON,2,9,Cooperar
Suj_026,Respuestas de formulario 3,AJK,Bloque_9,Bloque_CON,1,10,Cooperar
Suj_026,Respuestas de formulario 3,AQS,Bloque_11,Bloque_CON,2,11,Cooperar
Suj_026,Respuestas de formulario 3,AQS,Bloque_11,Bloque_CON,1,12,Cooperar
Suj_026,Respuestas de formulario 3,-,,Atencion,-,2,Opción 3
Suj_027,Respuestas de formulario 3,ABC,Bloque_1,Bloque_SIN,-,1,Cooperar
Suj_027,Respuestas de formulario 3,AEF,Bloque_3,Bloque_SIN,-,2,Cooperar
Suj_027,Respuestas de formulario 3,ALM,Bloque_5,Bloque_SIN,-,3,No cooperar
Suj_027,Respuestas de formulario 3,AGH,Bloque_7,Bloque_SIN,-,4,Cooperar
Suj_027,Respuestas de formulario 3,AJK,Bloque_9,Bloque_SIN,-,5,Cooperar
Suj_027,Respuestas de formulario 3,AQS,Bloque_11,Bloque_SIN,-,6,No cooperar
Suj_027,Respuestas de formulario 3,-,Bloque_0,Atencion,-,1,Opción 3
Suj_027,Respuestas de formulario 3,ABC,Bloque_1,Bloque_CON,2,1,Cooperar
Suj_027,Respuestas de formulario 3,ABC,Bloque_1,Bloque_CON,1,2,No cooperar
Suj_027,Respuestas de formulario 3,AEF,Bloque_3,Bloque_CON,2,3,Cooperar
Suj_027,Respuestas de formulario 3,AEF,Bloque_3,Bloque_CON,1,4,Cooperar
Suj_027,Respuestas de formulario 3,ALM,Bloque_5,Bloque_CON,2,5,Cooperar
Suj_027,Respuestas de formulario 3,ALM,Bloque_5,Bloque_CON,1,6,No cooperar
Suj_027,Respuestas de formulario 3,AGH,Bloque_7,Bloque_CON,2,7,Cooperar
Suj_027,Respuestas de formulario 3,AGH,Bloque_7,Bloque_CON,1,8,No cooperar
Suj_027,Respuestas de formulario 3,AJK,Bloque_9,Bloque_CON,2,9,No cooperar
Suj_027,Respuestas de formulario 3,AJK,Bloque_9,Bloque_CON,1,10,Cooperar
Suj_027,Respuestas de formulario 3,AQS,Bloque_11,Bloque_CON,2,11,Cooperar
Suj_027,Respuestas de formulario 3,AQS,Bloque_11,Bloque_CON,1,12,Cooperar
Suj_027,Respuestas de formulario 3,-,,Atencion,-,2,Opción 3
Suj_028,Respuestas de formulario 3,ABC,Bloque_1,Bloque_SIN,-,1,Cooperar
Suj_028,Respuestas de formulario 3,AEF,Bloque_3,Bloque_SIN,-,2,Cooperar
Suj_028,Respuestas de formulario 3,ALM,Bloque_5,Bloque_SIN,-,3,Cooperar
Suj_028,Respuestas de formulario 3,AGH,Bloque_7,Bloque_SIN,-,4,Cooperar
Suj_028,Respuestas de formulario 3,AJK,Bloque_9,Bloque_SIN,-,5,Cooperar
Suj_028,Respuestas de formulario 3,AQS,Bloque_11,Bloque_SIN,-,6,Cooperar
Suj_028,Respuestas de formulario 3,-,Bloque_0,Atencion,-,1,Opción 3
Suj_028,Respuestas de formulario 3,ABC,Bloque_1,Bloque_CON,2,1,Cooperar
Suj_028,Respuestas de formulario 3,ABC,Bloque_1,Bloque_CON,1,2,Cooperar
Suj_028,Respuestas de formulario 3,AEF,Bloque_3,Bloque_CON,2,3,Cooperar
Suj_028,Respuestas de formulario 3,AEF,Bloque_3,Bloque_CON,1,4,Cooperar
Suj_028,Respuestas de formulario 3,ALM,Bloque_5,Bloque_CON,2,5,Cooperar
Suj_028,Respuestas de formulario 3,ALM,Bloque_5,Bloque_CON,1,6,Cooperar
Suj_028,Respuestas de formulario 3,AGH,Bloque_7,Bloque_CON,2,7,Cooperar
Suj_028,Respuestas de formulario 3,AGH,Bloque_7,Bloque_CON,1,8,Cooperar
Suj_028,Respuestas de formulario 3,AJK,Bloque_9,Bloque_CON,2,9,Cooperar
Suj_028,Respuestas de formulario 3,AJK,Bloque_9,Bloque_CON,1,10,Cooperar
Suj_028,Respuestas de formulario 3,AQS,Bloque_11,Bloque_CON,2,11,Cooperar
Suj_028,Respuestas de formulario 3,AQS,Bloque_11,Bloque_CON,1,12,Cooperar
Suj_028,Respuestas de formulario 3,-,,Atencion,-,2,Opción 3
Suj_029,Respuestas de formulario 3,ABC,Bloque_1,Bloque_SIN,-,1,No cooperar
Suj_029,Respuestas de formulario 3,AEF,Bloque_3,Bloque_SIN,-,2,Cooperar
Suj_029,Respuestas de formulario 3,ALM,Bloque_5,Bloque_SIN,-,3,Cooperar
Suj_029,Respuestas de formulario 3,AGH,Bloque_7,Bloque_SIN,-,4,No cooperar
Suj_029,Respuestas de formulario 3,AJK,Bloque_9,Bloque_SIN,-,5,No cooperar
Suj_029,Respuestas de formulario 3,AQS,Bloque_11,Bloque_SIN,-,6,Cooperar
Suj_029,Respuestas de formulario 3,-,Bloque_0,Atencion,-,1,Opción 3
Suj_029,Respuestas de formulario 3,ABC,Bloque_1,Bloque_CON,2,1,Cooperar
Suj_029,Respuestas de formulario 3,ABC,Bloque_1,Bloque_CON,1,2,Cooperar
Suj_029,Respuestas de formulario 3,AEF,Bloque_3,Bloque_CON,2,3,Cooperar
Suj_029,Respuestas de formulario 3,AEF,Bloque_3,Bloque_CON,1,4,No cooperar
Suj_029,Respuestas de formulario 3,ALM,Bloque_5,Bloque_CON,2,5,No cooperar
Suj_029,Respuestas de formulario 3,ALM,Bloque_5,Bloque_CON,1,6,Cooperar
Suj_029,Respuestas de formulario 3,AGH,Bloque_7,Bloque_CON,2,7,No cooperar
Suj_029,Respuestas de formulario 3,AGH,Bloque_7,Bloque_CON,1,8,Cooperar
Suj_029,Respuestas de formulario 3,AJK,Bloque_9,Bloque_CON,2,9,No cooperar
Suj_029,Respuestas de formulario 3,AJK,Bloque_9,Bloque_CON,1,10,No cooperar
Suj_029,Respuestas de formulario 3,AQS,Bloque_11,Bloque_CON,2,11,Cooperar
Suj_029,Respuestas de formulario 3,AQS,Bloque_11,Bloque_CON,1,12,Cooperar
Suj_029,Respuestas de formulario 3,-,,Atencion,-,2,Opción 3
Suj_030,Respuestas de formulario 3,ABC,Bloque_1,Bloque_SIN,-,1,Cooperar
Suj_030,Respuestas de formulario 3,AEF,Bloque_3,Bloque_SIN,-,2,Cooperar
Suj_030,Respuestas de formulario 3,ALM,Bloque_5,Bloque_SIN,-,3,Cooperar
Suj_030,Respuestas de formulario 3,AGH,Bloque_7,Bloque_SIN,-,4,Cooperar
Suj_030,Respuestas de formulario 3,AJK,Bloque_9,Bloque_SIN,-,5,Cooperar
Suj_030,Respuestas de formulario 3,AQS,Bloque_11,Bloque_SIN,-,6,Cooperar
Suj_030,Respuestas de formulario 3,-,Bloque_0,Atencion,-,1,Opción 3
Suj_030,Respuestas de formulario 3,ABC,Bloque_1,Bloque_CON,2,1,Cooperar
Suj_030,Respuestas de formulario 3,ABC,Bloque_1,Bloque_CON,1,2,Cooperar
Suj_030,Respuestas de formulario 3,AEF,Bloque_3,Bloque_CON,2,3,Cooperar
Suj_030,Respuestas de formulario 3,AEF,Bloque_3,Bloque_CON,1,4,Cooperar
Suj_030,Respuestas de formulario 3,ALM,Bloque_5,Bloque_CON,2,5,Cooperar
